FileName; KnownNumberArrangement; SecondsElapsed; NumberCount; OperationCount
data-set/30000-numbers-3-ordered-ascending.txt.csv; ascending;1.025820;30000;29999
data-set/30000-numbers-3-ordered-descending.txt.csv; descending;2.908459;30000;449971286
data-set/30000-numbers-3-unordered.txt.csv; unordered;3.145245;30000;225448075
data-set/30000-numbers-4-ordered-ascending.txt.csv; ascending;1.054702;30000;29998
data-set/30000-numbers-4-ordered-descending.txt.csv; descending;2.766020;30000;449971129
data-set/30000-numbers-4-unordered.txt.csv; unordered;3.179152;30000;225231367
data-set/30000-numbers-5-ordered-ascending.txt.csv; ascending;1.010912;30000;29998
data-set/30000-numbers-5-ordered-descending.txt.csv; descending;2.824713;30000;449971208
data-set/30000-numbers-5-unordered.txt.csv; unordered;3.145932;30000;226368849
data-set/30000-numbers-6-ordered-ascending.txt.csv; ascending;1.026513;30000;29999
data-set/30000-numbers-6-ordered-descending.txt.csv; descending;2.719741;30000;449971363
data-set/30000-numbers-6-unordered.txt.csv; unordered;3.245410;30000;223873979
data-set/30000-numbers-7-ordered-ascending.txt.csv; ascending;1.032664;30000;29999
data-set/30000-numbers-7-ordered-descending.txt.csv; descending;2.774915;30000;449971219
data-set/30000-numbers-7-unordered.txt.csv; unordered;3.231884;30000;225428146
data-set/30000-numbers-8-ordered-ascending.txt.csv; ascending;1.038673;30000;29998
data-set/30000-numbers-8-ordered-descending.txt.csv; descending;2.878770;30000;449971089
data-set/30000-numbers-8-unordered.txt.csv; unordered;3.177836;30000;225431520
data-set/30000-numbers-9-ordered-ascending.txt.csv; ascending;1.041797;30000;29999
data-set/30000-numbers-9-ordered-descending.txt.csv; descending;2.728176;30000;449971343
data-set/30000-numbers-9-unordered.txt.csv; unordered;3.167081;30000;224747080
data-set/40000-numbers-0-ordered-ascending.txt.csv; ascending;2.229712;40000;39998
data-set/40000-numbers-0-ordered-descending.txt.csv; descending;7.405964;40000;799955336
data-set/40000-numbers-0-unordered.txt.csv; unordered;6.611470;40000;398637944
data-set/40000-numbers-1-ordered-ascending.txt.csv; ascending;1.798721;40000;39998
data-set/40000-numbers-1-ordered-descending.txt.csv; descending;4.981325;40000;799955178
data-set/40000-numbers-1-unordered.txt.csv; unordered;6.050592;40000;401002190
data-set/40000-numbers-10-ordered-ascending.txt.csv; ascending;2.206817;40000;39997
data-set/40000-numbers-10-ordered-descending.txt.csv; descending;4.915706;40000;799955626
data-set/40000-numbers-10-unordered.txt.csv; unordered;5.702715;40000;400295985
data-set/40000-numbers-11-ordered-ascending.txt.csv; ascending;1.773312;40000;39998
data-set/40000-numbers-11-ordered-descending.txt.csv; descending;4.987355;40000;799955789
data-set/40000-numbers-11-unordered.txt.csv; unordered;5.666313;40000;399657426
data-set/40000-numbers-12-ordered-ascending.txt.csv; ascending;1.827368;40000;39998
data-set/40000-numbers-12-ordered-descending.txt.csv; descending;5.959485;40000;799955609
data-set/40000-numbers-12-unordered.txt.csv; unordered;6.719261;40000;400195884
data-set/40000-numbers-13-ordered-ascending.txt.csv; ascending;1.883830;40000;39996
data-set/40000-numbers-13-ordered-descending.txt.csv; descending;4.985007;40000;799955736
data-set/40000-numbers-13-unordered.txt.csv; unordered;5.611052;40000;398360693
data-set/40000-numbers-14-ordered-ascending.txt.csv; ascending;1.839267;40000;39999
data-set/40000-numbers-14-ordered-descending.txt.csv; descending;5.109983;40000;799955758
data-set/40000-numbers-14-unordered.txt.csv; unordered;7.296070;40000;399674983
data-set/40000-numbers-15-ordered-ascending.txt.csv; ascending;2.079350;40000;39997
data-set/40000-numbers-15-ordered-descending.txt.csv; descending;5.350359;40000;799955644
data-set/40000-numbers-15-unordered.txt.csv; unordered;6.265027;40000;399198218
data-set/40000-numbers-16-ordered-ascending.txt.csv; ascending;1.799804;40000;39998
data-set/40000-numbers-16-ordered-descending.txt.csv; descending;5.589172;40000;799955327
data-set/40000-numbers-16-unordered.txt.csv; unordered;5.742044;40000;399652280
data-set/40000-numbers-17-ordered-ascending.txt.csv; ascending;2.336030;40000;39998
data-set/40000-numbers-17-ordered-descending.txt.csv; descending;5.571963;40000;799955810
data-set/40000-numbers-17-unordered.txt.csv; unordered;6.157076;40000;401494922
data-set/40000-numbers-18-ordered-ascending.txt.csv; ascending;1.919162;40000;39999
data-set/40000-numbers-18-ordered-descending.txt.csv; descending;4.916105;40000;799955560
data-set/40000-numbers-18-unordered.txt.csv; unordered;5.608892;40000;399787646
data-set/40000-numbers-19-ordered-ascending.txt.csv; ascending;1.856270;40000;39999
data-set/40000-numbers-19-ordered-descending.txt.csv; descending;4.918172;40000;799955708
data-set/40000-numbers-19-unordered.txt.csv; unordered;5.652956;40000;401691375
data-set/40000-numbers-2-ordered-ascending.txt.csv; ascending;1.858986;40000;39999
data-set/40000-numbers-2-ordered-descending.txt.csv; descending;5.863899;40000;799955773
data-set/40000-numbers-2-unordered.txt.csv; unordered;5.646069;40000;400906838
data-set/40000-numbers-20-ordered-ascending.txt.csv; ascending;1.796656;40000;39997
data-set/40000-numbers-20-ordered-descending.txt.csv; descending;4.920716;40000;799955369
data-set/40000-numbers-20-unordered.txt.csv; unordered;5.640919;40000;399336920
data-set/40000-numbers-21-ordered-ascending.txt.csv; ascending;1.885747;40000;39997
data-set/40000-numbers-21-ordered-descending.txt.csv; descending;4.898174;40000;799955712
data-set/40000-numbers-21-unordered.txt.csv; unordered;5.610906;40000;397834850
data-set/40000-numbers-22-ordered-ascending.txt.csv; ascending;1.793813;40000;39997
data-set/40000-numbers-22-ordered-descending.txt.csv; descending;4.912808;40000;799955398
data-set/40000-numbers-22-unordered.txt.csv; unordered;5.684775;40000;400411751
data-set/40000-numbers-23-ordered-ascending.txt.csv; ascending;1.848182;40000;39998
data-set/40000-numbers-23-ordered-descending.txt.csv; descending;5.773544;40000;799955495
data-set/40000-numbers-23-unordered.txt.csv; unordered;6.326907;40000;398976194
data-set/40000-numbers-24-ordered-ascending.txt.csv; ascending;1.847258;40000;39998
data-set/40000-numbers-24-ordered-descending.txt.csv; descending;4.918162;40000;799955290
data-set/40000-numbers-24-unordered.txt.csv; unordered;5.829467;40000;399793015
data-set/40000-numbers-25-ordered-ascending.txt.csv; ascending;1.862524;40000;39997
data-set/40000-numbers-25-ordered-descending.txt.csv; descending;4.918788;40000;799955974
data-set/40000-numbers-25-unordered.txt.csv; unordered;5.349561;40000;397193599
data-set/40000-numbers-26-ordered-ascending.txt.csv; ascending;1.778240;40000;39998
data-set/40000-numbers-26-ordered-descending.txt.csv; descending;4.551201;40000;799955600
data-set/40000-numbers-26-unordered.txt.csv; unordered;5.183553;40000;400463774
data-set/40000-numbers-27-ordered-ascending.txt.csv; ascending;1.664654;40000;39994
data-set/40000-numbers-27-ordered-descending.txt.csv; descending;4.492014;40000;799955623
data-set/40000-numbers-27-unordered.txt.csv; unordered;5.193222;40000;399396166
data-set/40000-numbers-28-ordered-ascending.txt.csv; ascending;1.650931;40000;39999
data-set/40000-numbers-28-ordered-descending.txt.csv; descending;4.526265;40000;799955618
data-set/40000-numbers-28-unordered.txt.csv; unordered;5.100556;40000;399971493
data-set/40000-numbers-29-ordered-ascending.txt.csv; ascending;1.640315;40000;39996
data-set/40000-numbers-29-ordered-descending.txt.csv; descending;4.616907;40000;799955599
data-set/40000-numbers-29-unordered.txt.csv; unordered;5.298411;40000;400529476
data-set/40000-numbers-3-ordered-ascending.txt.csv; ascending;1.765150;40000;39998
data-set/40000-numbers-3-ordered-descending.txt.csv; descending;4.607655;40000;799955380
data-set/40000-numbers-3-unordered.txt.csv; unordered;5.212172;40000;398551384
data-set/40000-numbers-4-ordered-ascending.txt.csv; ascending;1.657183;40000;39997
data-set/40000-numbers-4-ordered-descending.txt.csv; descending;4.488531;40000;799955679
data-set/40000-numbers-4-unordered.txt.csv; unordered;5.149948;40000;399755101
data-set/40000-numbers-5-ordered-ascending.txt.csv; ascending;1.688672;40000;39999
data-set/40000-numbers-5-ordered-descending.txt.csv; descending;4.497929;40000;799955749
data-set/40000-numbers-5-unordered.txt.csv; unordered;5.110254;40000;399263332
data-set/40000-numbers-6-ordered-ascending.txt.csv; ascending;1.699651;40000;39999
data-set/40000-numbers-6-ordered-descending.txt.csv; descending;4.556317;40000;799955644
data-set/40000-numbers-6-unordered.txt.csv; unordered;5.210713;40000;400499662
data-set/40000-numbers-7-ordered-ascending.txt.csv; ascending;1.648683;40000;39997
data-set/40000-numbers-7-ordered-descending.txt.csv; descending;4.773620;40000;799955544
data-set/40000-numbers-7-unordered.txt.csv; unordered;5.223593;40000;401724099
data-set/40000-numbers-8-ordered-ascending.txt.csv; ascending;1.639840;40000;39997
data-set/40000-numbers-8-ordered-descending.txt.csv; descending;4.429601;40000;799955599
data-set/40000-numbers-8-unordered.txt.csv; unordered;5.098265;40000;400696701
data-set/40000-numbers-9-ordered-ascending.txt.csv; ascending;1.657079;40000;39999
data-set/40000-numbers-9-ordered-descending.txt.csv; descending;4.486874;40000;799955667
data-set/40000-numbers-9-unordered.txt.csv; unordered;5.138311;40000;401401941
data-set/50000-numbers-0-ordered-ascending.txt.csv; ascending;2.584800;50000;49998
data-set/50000-numbers-0-ordered-descending.txt.csv; descending;6.841291;50000;1249937010
data-set/50000-numbers-0-unordered.txt.csv; unordered;7.987527;50000;626837294
data-set/50000-numbers-1-ordered-ascending.txt.csv; ascending;2.584887;50000;49998
data-set/50000-numbers-1-ordered-descending.txt.csv; descending;6.936160;50000;1249936892
data-set/50000-numbers-1-unordered.txt.csv; unordered;7.896130;50000;628318909
data-set/50000-numbers-10-ordered-ascending.txt.csv; ascending;2.638226;50000;49998
data-set/50000-numbers-10-ordered-descending.txt.csv; descending;6.916136;50000;1249936990
data-set/50000-numbers-10-unordered.txt.csv; unordered;8.127702;50000;623664355
data-set/50000-numbers-11-ordered-ascending.txt.csv; ascending;2.553096;50000;49998
data-set/50000-numbers-11-ordered-descending.txt.csv; descending;7.259457;50000;1249936883
data-set/50000-numbers-11-unordered.txt.csv; unordered;8.179911;50000;622931252
data-set/50000-numbers-12-ordered-ascending.txt.csv; ascending;2.699259;50000;49998
data-set/50000-numbers-12-ordered-descending.txt.csv; descending;7.016288;50000;1249936916
data-set/50000-numbers-12-unordered.txt.csv; unordered;8.247469;50000;625850558
data-set/50000-numbers-13-ordered-ascending.txt.csv; ascending;2.598519;50000;49998
data-set/50000-numbers-13-ordered-descending.txt.csv; descending;7.067886;50000;1249937205
data-set/50000-numbers-13-unordered.txt.csv; unordered;8.007420;50000;623736764
data-set/50000-numbers-14-ordered-ascending.txt.csv; ascending;2.652435;50000;49999
data-set/50000-numbers-14-ordered-descending.txt.csv; descending;6.961588;50000;1249936681
data-set/50000-numbers-14-unordered.txt.csv; unordered;8.125937;50000;625838200
data-set/50000-numbers-15-ordered-ascending.txt.csv; ascending;2.557946;50000;49996
data-set/50000-numbers-15-ordered-descending.txt.csv; descending;7.044352;50000;1249937043
data-set/50000-numbers-15-unordered.txt.csv; unordered;7.971029;50000;622784601
data-set/50000-numbers-16-ordered-ascending.txt.csv; ascending;2.649187;50000;49998
data-set/50000-numbers-16-ordered-descending.txt.csv; descending;6.925138;50000;1249936718
data-set/50000-numbers-16-unordered.txt.csv; unordered;8.219611;50000;625810100
data-set/50000-numbers-17-ordered-ascending.txt.csv; ascending;2.570298;50000;49999
data-set/50000-numbers-17-ordered-descending.txt.csv; descending;7.027941;50000;1249937079
data-set/50000-numbers-17-unordered.txt.csv; unordered;8.128783;50000;625254388
data-set/50000-numbers-18-ordered-ascending.txt.csv; ascending;2.657312;50000;49997
data-set/50000-numbers-18-ordered-descending.txt.csv; descending;6.906782;50000;1249936971
data-set/50000-numbers-18-unordered.txt.csv; unordered;8.186100;50000;627856318
data-set/50000-numbers-19-ordered-ascending.txt.csv; ascending;2.572646;50000;49997
data-set/50000-numbers-19-ordered-descending.txt.csv; descending;7.024752;50000;1249936565
data-set/50000-numbers-19-unordered.txt.csv; unordered;7.978986;50000;626013876
data-set/50000-numbers-2-ordered-ascending.txt.csv; ascending;2.636483;50000;49996
data-set/50000-numbers-2-ordered-descending.txt.csv; descending;6.952678;50000;1249937197
data-set/50000-numbers-2-unordered.txt.csv; unordered;7.943923;50000;623477030
data-set/50000-numbers-20-ordered-ascending.txt.csv; ascending;2.692605;50000;49997
data-set/50000-numbers-20-ordered-descending.txt.csv; descending;6.941946;50000;1249936603
data-set/50000-numbers-20-unordered.txt.csv; unordered;8.127630;50000;624477508
data-set/50000-numbers-21-ordered-ascending.txt.csv; ascending;2.583981;50000;49998
data-set/50000-numbers-21-ordered-descending.txt.csv; descending;7.016633;50000;1249936676
data-set/50000-numbers-21-unordered.txt.csv; unordered;8.024994;50000;629249025
data-set/50000-numbers-22-ordered-ascending.txt.csv; ascending;2.656695;50000;49999
data-set/50000-numbers-22-ordered-descending.txt.csv; descending;6.877785;50000;1249936909
data-set/50000-numbers-22-unordered.txt.csv; unordered;8.114251;50000;623348199
data-set/50000-numbers-23-ordered-ascending.txt.csv; ascending;2.542052;50000;49999
data-set/50000-numbers-23-ordered-descending.txt.csv; descending;7.061702;50000;1249937126
data-set/50000-numbers-23-unordered.txt.csv; unordered;7.952251;50000;625601013
data-set/50000-numbers-24-ordered-ascending.txt.csv; ascending;2.650368;50000;49997
data-set/50000-numbers-24-ordered-descending.txt.csv; descending;6.895616;50000;1249937060
data-set/50000-numbers-24-unordered.txt.csv; unordered;8.087811;50000;627953094
data-set/50000-numbers-25-ordered-ascending.txt.csv; ascending;2.582437;50000;49998
data-set/50000-numbers-25-ordered-descending.txt.csv; descending;7.001388;50000;1249936940
data-set/50000-numbers-25-unordered.txt.csv; unordered;7.933695;50000;626002027
data-set/50000-numbers-26-ordered-ascending.txt.csv; ascending;2.648623;50000;49995
data-set/50000-numbers-26-ordered-descending.txt.csv; descending;6.895027;50000;1249936888
data-set/50000-numbers-26-unordered.txt.csv; unordered;7.928576;50000;625374273
data-set/50000-numbers-27-ordered-ascending.txt.csv; ascending;2.666782;50000;49998
data-set/50000-numbers-27-ordered-descending.txt.csv; descending;6.910485;50000;1249936507
data-set/50000-numbers-27-unordered.txt.csv; unordered;8.110404;50000;624627156
data-set/50000-numbers-28-ordered-ascending.txt.csv; ascending;2.556284;50000;49998
data-set/50000-numbers-28-ordered-descending.txt.csv; descending;7.028349;50000;1249936799
data-set/50000-numbers-28-unordered.txt.csv; unordered;7.965636;50000;624187843
data-set/50000-numbers-29-ordered-ascending.txt.csv; ascending;2.633949;50000;49999
data-set/50000-numbers-29-ordered-descending.txt.csv; descending;6.898705;50000;1249936959
data-set/50000-numbers-29-unordered.txt.csv; unordered;7.895175;50000;626036703
data-set/50000-numbers-3-ordered-ascending.txt.csv; ascending;2.658187;50000;49999
data-set/50000-numbers-3-ordered-descending.txt.csv; descending;6.917274;50000;1249937207
data-set/50000-numbers-3-unordered.txt.csv; unordered;8.062327;50000;624082714
data-set/50000-numbers-4-ordered-ascending.txt.csv; ascending;2.553712;50000;49997
data-set/50000-numbers-4-ordered-descending.txt.csv; descending;6.980013;50000;1249936795
data-set/50000-numbers-4-unordered.txt.csv; unordered;7.944470;50000;625470143
data-set/50000-numbers-5-ordered-ascending.txt.csv; ascending;2.632418;50000;49998
data-set/50000-numbers-5-ordered-descending.txt.csv; descending;6.884798;50000;1249936916
data-set/50000-numbers-5-unordered.txt.csv; unordered;8.043092;50000;624656793
data-set/50000-numbers-6-ordered-ascending.txt.csv; ascending;2.539910;50000;49996
data-set/50000-numbers-6-ordered-descending.txt.csv; descending;7.001997;50000;1249937022
data-set/50000-numbers-6-unordered.txt.csv; unordered;7.936250;50000;621002242
data-set/50000-numbers-7-ordered-ascending.txt.csv; ascending;2.638380;50000;49993
data-set/50000-numbers-7-ordered-descending.txt.csv; descending;6.884094;50000;1249936941
data-set/50000-numbers-7-unordered.txt.csv; unordered;8.077821;50000;626327854
data-set/50000-numbers-8-ordered-ascending.txt.csv; ascending;2.538467;50000;49997
data-set/50000-numbers-8-ordered-descending.txt.csv; descending;7.384388;50000;1249937082
data-set/50000-numbers-8-unordered.txt.csv; unordered;9.088970;50000;623448297
data-set/50000-numbers-9-ordered-ascending.txt.csv; ascending;3.041771;50000;49997
data-set/50000-numbers-9-ordered-descending.txt.csv; descending;8.117604;50000;1249937006
data-set/50000-numbers-9-unordered.txt.csv; unordered;8.201448;50000;623390612
data-set/60000-numbers-0-ordered-ascending.txt.csv; ascending;3.786341;60000;59995
data-set/60000-numbers-0-ordered-descending.txt.csv; descending;10.615381;60000;1799915257
data-set/60000-numbers-0-unordered.txt.csv; unordered;12.291564;60000;897895090
data-set/60000-numbers-1-ordered-ascending.txt.csv; ascending;3.838500;60000;59997
data-set/60000-numbers-1-ordered-descending.txt.csv; descending;10.019138;60000;1799915060
data-set/60000-numbers-1-unordered.txt.csv; unordered;11.508821;60000;899788791
data-set/60000-numbers-10-ordered-ascending.txt.csv; ascending;3.731807;60000;59996
data-set/60000-numbers-10-ordered-descending.txt.csv; descending;9.734340;60000;1799914805
data-set/60000-numbers-10-unordered.txt.csv; unordered;11.755471;60000;898819452
data-set/60000-numbers-11-ordered-ascending.txt.csv; ascending;3.897930;60000;59997
data-set/60000-numbers-11-ordered-descending.txt.csv; descending;11.477809;60000;1799914755
data-set/60000-numbers-11-unordered.txt.csv; unordered;12.912997;60000;899041305
data-set/60000-numbers-12-ordered-ascending.txt.csv; ascending;5.327354;60000;59999
data-set/60000-numbers-12-ordered-descending.txt.csv; descending;12.748177;60000;1799914859
data-set/60000-numbers-12-unordered.txt.csv; unordered;14.778622;60000;899840568
data-set/60000-numbers-13-ordered-ascending.txt.csv; ascending;4.844328;60000;59996
data-set/60000-numbers-13-ordered-descending.txt.csv; descending;12.710950;60000;1799915323
data-set/60000-numbers-13-unordered.txt.csv; unordered;14.570510;60000;906194559
data-set/60000-numbers-14-ordered-ascending.txt.csv; ascending;4.377745;60000;59998
data-set/60000-numbers-14-ordered-descending.txt.csv; descending;12.347549;60000;1799915003
data-set/60000-numbers-14-unordered.txt.csv; unordered;14.565681;60000;899881548
data-set/60000-numbers-15-ordered-ascending.txt.csv; ascending;4.492978;60000;59998
data-set/60000-numbers-15-ordered-descending.txt.csv; descending;12.397069;60000;1799915203
data-set/60000-numbers-15-unordered.txt.csv; unordered;14.246449;60000;897258517
data-set/60000-numbers-16-ordered-ascending.txt.csv; ascending;4.806557;60000;59996
data-set/60000-numbers-16-ordered-descending.txt.csv; descending;12.618320;60000;1799914980
data-set/60000-numbers-16-unordered.txt.csv; unordered;14.394852;60000;901267231
data-set/60000-numbers-17-ordered-ascending.txt.csv; ascending;4.864423;60000;59994
data-set/60000-numbers-17-ordered-descending.txt.csv; descending;12.594255;60000;1799915279
data-set/60000-numbers-17-unordered.txt.csv; unordered;14.575726;60000;897274983
data-set/60000-numbers-18-ordered-ascending.txt.csv; ascending;4.857376;60000;59996
data-set/60000-numbers-18-ordered-descending.txt.csv; descending;12.608954;60000;1799915120
data-set/60000-numbers-18-unordered.txt.csv; unordered;13.709339;60000;896582802
data-set/60000-numbers-19-ordered-ascending.txt.csv; ascending;4.731397;60000;59996
data-set/60000-numbers-19-ordered-descending.txt.csv; descending;12.232825;60000;1799915180
data-set/60000-numbers-19-unordered.txt.csv; unordered;14.768126;60000;903423488
data-set/60000-numbers-2-ordered-ascending.txt.csv; ascending;4.815740;60000;59998
data-set/60000-numbers-2-ordered-descending.txt.csv; descending;12.523704;60000;1799915053
data-set/60000-numbers-2-unordered.txt.csv; unordered;14.428828;60000;899717262
data-set/60000-numbers-20-ordered-ascending.txt.csv; ascending;4.787060;60000;59998
data-set/60000-numbers-20-ordered-descending.txt.csv; descending;12.088412;60000;1799915197
data-set/60000-numbers-20-unordered.txt.csv; unordered;14.166229;60000;898651736
data-set/60000-numbers-21-ordered-ascending.txt.csv; ascending;4.730811;60000;59994
data-set/60000-numbers-21-ordered-descending.txt.csv; descending;12.158189;60000;1799915061
data-set/60000-numbers-21-unordered.txt.csv; unordered;14.042411;60000;902746766
data-set/60000-numbers-22-ordered-ascending.txt.csv; ascending;4.735840;60000;59997
data-set/60000-numbers-22-ordered-descending.txt.csv; descending;11.999054;60000;1799915287
data-set/60000-numbers-22-unordered.txt.csv; unordered;13.304163;60000;900640642
data-set/60000-numbers-23-ordered-ascending.txt.csv; ascending;4.739536;60000;59998
data-set/60000-numbers-23-ordered-descending.txt.csv; descending;12.253352;60000;1799915129
data-set/60000-numbers-23-unordered.txt.csv; unordered;14.330084;60000;897331321
data-set/60000-numbers-24-ordered-ascending.txt.csv; ascending;4.856445;60000;59998
data-set/60000-numbers-24-ordered-descending.txt.csv; descending;12.329742;60000;1799914978
data-set/60000-numbers-24-unordered.txt.csv; unordered;14.298543;60000;898039139
data-set/60000-numbers-25-ordered-ascending.txt.csv; ascending;4.780930;60000;59999
data-set/60000-numbers-25-ordered-descending.txt.csv; descending;12.534367;60000;1799915362
data-set/60000-numbers-25-unordered.txt.csv; unordered;13.459034;60000;903948759
data-set/60000-numbers-26-ordered-ascending.txt.csv; ascending;4.730888;60000;59996
data-set/60000-numbers-26-ordered-descending.txt.csv; descending;12.427534;60000;1799915299
data-set/60000-numbers-26-unordered.txt.csv; unordered;14.451985;60000;904054106
data-set/60000-numbers-27-ordered-ascending.txt.csv; ascending;4.802291;60000;59997
data-set/60000-numbers-27-ordered-descending.txt.csv; descending;12.423594;60000;1799915069
data-set/60000-numbers-27-unordered.txt.csv; unordered;14.058099;60000;900574821
data-set/60000-numbers-28-ordered-ascending.txt.csv; ascending;4.701734;60000;59998
data-set/60000-numbers-28-ordered-descending.txt.csv; descending;12.458552;60000;1799914918
data-set/60000-numbers-28-unordered.txt.csv; unordered;13.894540;60000;896005335
data-set/60000-numbers-29-ordered-ascending.txt.csv; ascending;4.658827;60000;59994
data-set/60000-numbers-29-ordered-descending.txt.csv; descending;12.432019;60000;1799915158
data-set/60000-numbers-29-unordered.txt.csv; unordered;14.434455;60000;903698868
data-set/60000-numbers-3-ordered-ascending.txt.csv; ascending;4.827154;60000;59995
data-set/60000-numbers-3-ordered-descending.txt.csv; descending;12.077694;60000;1799915053
data-set/60000-numbers-3-unordered.txt.csv; unordered;14.282276;60000;901307397
data-set/60000-numbers-4-ordered-ascending.txt.csv; ascending;4.857473;60000;59998
data-set/60000-numbers-4-ordered-descending.txt.csv; descending;12.418697;60000;1799914957
data-set/60000-numbers-4-unordered.txt.csv; unordered;13.948756;60000;897924150
data-set/60000-numbers-5-ordered-ascending.txt.csv; ascending;4.725721;60000;59996
data-set/60000-numbers-5-ordered-descending.txt.csv; descending;12.448693;60000;1799915153
data-set/60000-numbers-5-unordered.txt.csv; unordered;13.003914;60000;900966047
data-set/60000-numbers-6-ordered-ascending.txt.csv; ascending;4.654094;60000;59998
data-set/60000-numbers-6-ordered-descending.txt.csv; descending;12.041210;60000;1799915296
data-set/60000-numbers-6-unordered.txt.csv; unordered;13.855203;60000;895809299
data-set/60000-numbers-7-ordered-ascending.txt.csv; ascending;3.929332;60000;59996
data-set/60000-numbers-7-ordered-descending.txt.csv; descending;10.443184;60000;1799915450
data-set/60000-numbers-7-unordered.txt.csv; unordered;12.285439;60000;900899530
data-set/60000-numbers-8-ordered-ascending.txt.csv; ascending;3.941800;60000;59996
data-set/60000-numbers-8-ordered-descending.txt.csv; descending;10.422976;60000;1799914769
data-set/60000-numbers-8-unordered.txt.csv; unordered;12.224756;60000;899605856
data-set/60000-numbers-9-ordered-ascending.txt.csv; ascending;3.913307;60000;59995
data-set/60000-numbers-9-ordered-descending.txt.csv; descending;10.437684;60000;1799915231
data-set/60000-numbers-9-unordered.txt.csv; unordered;12.193114;60000;897397176
data-set/70000-numbers-0-ordered-ascending.txt.csv; ascending;5.271180;70000;69997
data-set/70000-numbers-0-ordered-descending.txt.csv; descending;14.229106;70000;-1845077597
data-set/70000-numbers-0-unordered.txt.csv; unordered;16.567556;70000;1223192736
data-set/70000-numbers-1-ordered-ascending.txt.csv; ascending;5.337160;70000;69997
data-set/70000-numbers-1-ordered-descending.txt.csv; descending;14.122974;70000;-1845077008
data-set/70000-numbers-1-unordered.txt.csv; unordered;16.590635;70000;1228066764
data-set/70000-numbers-10-ordered-ascending.txt.csv; ascending;5.276847;70000;69996
data-set/70000-numbers-10-ordered-descending.txt.csv; descending;14.164034;70000;-1845077088
data-set/70000-numbers-10-unordered.txt.csv; unordered;16.470358;70000;1227778301
data-set/70000-numbers-11-ordered-ascending.txt.csv; ascending;6.156512;70000;69999
data-set/70000-numbers-11-ordered-descending.txt.csv; descending;16.149075;70000;-1845076843
data-set/70000-numbers-11-unordered.txt.csv; unordered;18.385302;70000;1223829443
data-set/70000-numbers-12-ordered-ascending.txt.csv; ascending;6.523337;70000;69996
data-set/70000-numbers-12-ordered-descending.txt.csv; descending;17.587809;70000;-1845077290
data-set/70000-numbers-12-unordered.txt.csv; unordered;20.213116;70000;1223361968
data-set/70000-numbers-13-ordered-ascending.txt.csv; ascending;6.301212;70000;69997
data-set/70000-numbers-13-ordered-descending.txt.csv; descending;16.398590;70000;-1845076521
data-set/70000-numbers-13-unordered.txt.csv; unordered;19.310593;70000;1222507891
data-set/70000-numbers-14-ordered-ascending.txt.csv; ascending;6.585864;70000;69997
data-set/70000-numbers-14-ordered-descending.txt.csv; descending;16.457169;70000;-1845077370
data-set/70000-numbers-14-unordered.txt.csv; unordered;19.412659;70000;1219997941
data-set/70000-numbers-15-ordered-ascending.txt.csv; ascending;6.702243;70000;69999
data-set/70000-numbers-15-ordered-descending.txt.csv; descending;16.671324;70000;-1845076963
data-set/70000-numbers-15-unordered.txt.csv; unordered;19.315220;70000;1225188600
data-set/70000-numbers-16-ordered-ascending.txt.csv; ascending;5.644925;70000;69996
data-set/70000-numbers-16-ordered-descending.txt.csv; descending;14.175582;70000;-1845077036
data-set/70000-numbers-16-unordered.txt.csv; unordered;16.513231;70000;1221344731
data-set/70000-numbers-17-ordered-ascending.txt.csv; ascending;5.277294;70000;69996
data-set/70000-numbers-17-ordered-descending.txt.csv; descending;14.184957;70000;-1845076644
data-set/70000-numbers-17-unordered.txt.csv; unordered;16.493301;70000;1224930555
data-set/70000-numbers-18-ordered-ascending.txt.csv; ascending;5.292204;70000;69996
data-set/70000-numbers-18-ordered-descending.txt.csv; descending;13.627190;70000;-1845076887
data-set/70000-numbers-18-unordered.txt.csv; unordered;15.543714;70000;1227792088
data-set/70000-numbers-19-ordered-ascending.txt.csv; ascending;5.031291;70000;69998
data-set/70000-numbers-19-ordered-descending.txt.csv; descending;13.347809;70000;-1845076849
data-set/70000-numbers-19-unordered.txt.csv; unordered;15.499108;70000;1223218414
data-set/70000-numbers-2-ordered-ascending.txt.csv; ascending;4.989264;70000;69994
data-set/70000-numbers-2-ordered-descending.txt.csv; descending;13.312540;70000;-1845077181
data-set/70000-numbers-2-unordered.txt.csv; unordered;15.495726;70000;1227986401
data-set/70000-numbers-20-ordered-ascending.txt.csv; ascending;5.051264;70000;69999
data-set/70000-numbers-20-ordered-descending.txt.csv; descending;13.248829;70000;-1845076951
data-set/70000-numbers-20-unordered.txt.csv; unordered;15.463719;70000;1221425246
data-set/70000-numbers-21-ordered-ascending.txt.csv; ascending;5.014370;70000;69995
data-set/70000-numbers-21-ordered-descending.txt.csv; descending;13.301313;70000;-1845077114
data-set/70000-numbers-21-unordered.txt.csv; unordered;15.445597;70000;1231045163
data-set/70000-numbers-22-ordered-ascending.txt.csv; ascending;4.992445;70000;69994
data-set/70000-numbers-22-ordered-descending.txt.csv; descending;13.271572;70000;-1845076663
data-set/70000-numbers-22-unordered.txt.csv; unordered;15.237224;70000;1226267670
data-set/70000-numbers-23-ordered-ascending.txt.csv; ascending;4.968610;70000;69998
