FileName, KnownNumberArrangement, SecondsElapsed, NumberCount, OperationCount

FileName, SecondsElapsed, NumberCount, OperationCount
data-set/1000-numbers-36-ordered-descending.txt.csv, 0.003911,1000,499487
data-set/1000-numbers-36-unordered.txt.csv, 0.002996,1000,245381
data-set/1000-numbers-37-ordered-ascending.txt.csv, 0.001397,1000,999
data-set/1000-numbers-37-ordered-descending.txt.csv, 0.003411,1000,499486
data-set/1000-numbers-37-unordered.txt.csv, 0.002716,1000,257382
data-set/1000-numbers-38-ordered-ascending.txt.csv, 0.001171,1000,999
data-set/1000-numbers-38-ordered-descending.txt.csv, 0.003996,1000,499483
data-set/1000-numbers-38-unordered.txt.csv, 0.002908,1000,260238
data-set/1000-numbers-39-ordered-ascending.txt.csv, 0.001138,1000,999
data-set/1000-numbers-39-ordered-descending.txt.csv, 0.003299,1000,499489
data-set/1000-numbers-39-unordered.txt.csv, 0.002981,1000,248445
data-set/1000-numbers-4-ordered-ascending.txt.csv, 0.001102,1000,999
data-set/1000-numbers-4-ordered-descending.txt.csv, 0.002833,1000,499490
data-set/1000-numbers-4-unordered.txt.csv, 0.002935,1000,253244
data-set/1000-numbers-40-ordered-ascending.txt.csv, 0.001460,1000,999
data-set/1000-numbers-40-ordered-descending.txt.csv, 0.003601,1000,499482
data-set/1000-numbers-40-unordered.txt.csv, 0.002551,1000,252404
data-set/1000-numbers-41-ordered-ascending.txt.csv, 0.001171,1000,999
data-set/1000-numbers-41-ordered-descending.txt.csv, 0.003076,1000,499482
data-set/1000-numbers-41-unordered.txt.csv, 0.003001,1000,257347
data-set/1000-numbers-42-ordered-ascending.txt.csv, 0.001279,1000,999
data-set/1000-numbers-42-ordered-descending.txt.csv, 0.003712,1000,499483
data-set/1000-numbers-42-unordered.txt.csv, 0.002288,1000,246669
data-set/1000-numbers-43-ordered-ascending.txt.csv, 0.001218,1000,999
data-set/1000-numbers-43-ordered-descending.txt.csv, 0.003411,1000,499488
data-set/1000-numbers-43-unordered.txt.csv, 0.002886,1000,268554
data-set/1000-numbers-44-ordered-ascending.txt.csv, 0.001376,1000,999
data-set/1000-numbers-44-ordered-descending.txt.csv, 0.004186,1000,499481
data-set/1000-numbers-44-unordered.txt.csv, 0.002883,1000,248919
data-set/1000-numbers-45-ordered-ascending.txt.csv, 0.001406,1000,999
data-set/1000-numbers-45-ordered-descending.txt.csv, 0.003929,1000,499482
data-set/1000-numbers-45-unordered.txt.csv, 0.003034,1000,253728
data-set/1000-numbers-46-ordered-ascending.txt.csv, 0.001358,1000,998
data-set/1000-numbers-46-ordered-descending.txt.csv, 0.003999,1000,499476
data-set/1000-numbers-46-unordered.txt.csv, 0.003124,1000,244012
data-set/1000-numbers-47-ordered-ascending.txt.csv, 0.001093,1000,999
data-set/1000-numbers-47-ordered-descending.txt.csv, 0.004084,1000,499479
data-set/1000-numbers-47-unordered.txt.csv, 0.002996,1000,248119
data-set/1000-numbers-48-ordered-ascending.txt.csv, 0.001213,1000,999
data-set/1000-numbers-48-ordered-descending.txt.csv, 0.003125,1000,499486
data-set/1000-numbers-48-unordered.txt.csv, 0.003044,1000,259667
data-set/1000-numbers-49-ordered-ascending.txt.csv, 0.001453,1000,999
data-set/1000-numbers-49-ordered-descending.txt.csv, 0.004204,1000,499487
data-set/1000-numbers-49-unordered.txt.csv, 0.002919,1000,251676
data-set/1000-numbers-5-ordered-ascending.txt.csv, 0.001533,1000,999
data-set/1000-numbers-5-ordered-descending.txt.csv, 0.004362,1000,499491
data-set/1000-numbers-5-unordered.txt.csv, 0.003018,1000,252642
data-set/1000-numbers-50-ordered-ascending.txt.csv, 0.001085,1000,999
data-set/1000-numbers-50-ordered-descending.txt.csv, 0.003596,1000,499484
data-set/1000-numbers-50-unordered.txt.csv, 0.002486,1000,242315
data-set/1000-numbers-51-ordered-ascending.txt.csv, 0.001290,1000,999
data-set/1000-numbers-51-ordered-descending.txt.csv, 0.003452,1000,499485
data-set/1000-numbers-51-unordered.txt.csv, 0.002529,1000,250038
data-set/1000-numbers-52-ordered-ascending.txt.csv, 0.001216,1000,999
data-set/1000-numbers-52-ordered-descending.txt.csv, 0.003196,1000,499484
data-set/1000-numbers-52-unordered.txt.csv, 0.002829,1000,248041
data-set/1000-numbers-53-ordered-ascending.txt.csv, 0.001242,1000,999
data-set/1000-numbers-53-ordered-descending.txt.csv, 0.003753,1000,499486
data-set/1000-numbers-53-unordered.txt.csv, 0.002933,1000,252477
data-set/1000-numbers-54-ordered-ascending.txt.csv, 0.001203,1000,999
data-set/1000-numbers-54-ordered-descending.txt.csv, 0.003329,1000,499488
data-set/1000-numbers-54-unordered.txt.csv, 0.002676,1000,246635
data-set/1000-numbers-55-ordered-ascending.txt.csv, 0.001150,1000,999
data-set/1000-numbers-55-ordered-descending.txt.csv, 0.004014,1000,499481
data-set/1000-numbers-55-unordered.txt.csv, 0.003051,1000,251956
data-set/1000-numbers-56-ordered-ascending.txt.csv, 0.001388,1000,999
data-set/1000-numbers-56-ordered-descending.txt.csv, 0.003925,1000,499488
data-set/1000-numbers-56-unordered.txt.csv, 0.002677,1000,251684
data-set/1000-numbers-57-ordered-ascending.txt.csv, 0.001275,1000,999
data-set/1000-numbers-57-ordered-descending.txt.csv, 0.004127,1000,499489
data-set/1000-numbers-57-unordered.txt.csv, 0.003054,1000,258739
data-set/1000-numbers-58-ordered-ascending.txt.csv, 0.001327,1000,998
data-set/1000-numbers-58-ordered-descending.txt.csv, 0.003827,1000,499488
data-set/1000-numbers-58-unordered.txt.csv, 0.003107,1000,259439
data-set/1000-numbers-59-ordered-ascending.txt.csv, 0.001414,1000,999
data-set/1000-numbers-59-ordered-descending.txt.csv, 0.004129,1000,499483
data-set/1000-numbers-59-unordered.txt.csv, 0.003057,1000,252216
data-set/1000-numbers-6-ordered-ascending.txt.csv, 0.001406,1000,999
data-set/1000-numbers-6-ordered-descending.txt.csv, 0.003746,1000,499489
data-set/1000-numbers-6-unordered.txt.csv, 0.002887,1000,252433
data-set/1000-numbers-60-ordered-ascending.txt.csv, 0.001338,1000,999
data-set/1000-numbers-60-ordered-descending.txt.csv, 0.003741,1000,499484
data-set/1000-numbers-60-unordered.txt.csv, 0.002659,1000,254742
data-set/1000-numbers-61-ordered-ascending.txt.csv, 0.001346,1000,999
data-set/1000-numbers-61-ordered-descending.txt.csv, 0.003956,1000,499487
data-set/1000-numbers-61-unordered.txt.csv, 0.002968,1000,243240
data-set/1000-numbers-62-ordered-ascending.txt.csv, 0.001361,1000,999
data-set/1000-numbers-62-ordered-descending.txt.csv, 0.003913,1000,499483
data-set/1000-numbers-62-unordered.txt.csv, 0.002817,1000,251704
data-set/1000-numbers-63-ordered-ascending.txt.csv, 0.001368,1000,999
data-set/1000-numbers-63-ordered-descending.txt.csv, 0.004013,1000,499484
data-set/1000-numbers-63-unordered.txt.csv, 0.003144,1000,248133
data-set/1000-numbers-64-ordered-ascending.txt.csv, 0.001346,1000,999
data-set/1000-numbers-64-ordered-descending.txt.csv, 0.004062,1000,499481
data-set/1000-numbers-64-unordered.txt.csv, 0.002947,1000,243590
data-set/1000-numbers-65-ordered-ascending.txt.csv, 0.001364,1000,999
data-set/1000-numbers-65-ordered-descending.txt.csv, 0.003843,1000,499488
data-set/1000-numbers-65-unordered.txt.csv, 0.002845,1000,239407
data-set/1000-numbers-66-ordered-ascending.txt.csv, 0.001345,1000,999
data-set/1000-numbers-66-ordered-descending.txt.csv, 0.003425,1000,499487
data-set/1000-numbers-66-unordered.txt.csv, 0.002949,1000,249863
data-set/1000-numbers-67-ordered-ascending.txt.csv, 0.001464,1000,999
data-set/1000-numbers-67-ordered-descending.txt.csv, 0.003364,1000,499489
data-set/1000-numbers-67-unordered.txt.csv, 0.003211,1000,247132
data-set/1000-numbers-68-ordered-ascending.txt.csv, 0.001376,1000,999
data-set/1000-numbers-68-ordered-descending.txt.csv, 0.003865,1000,499483
data-set/1000-numbers-68-unordered.txt.csv, 0.003026,1000,250266
data-set/1000-numbers-69-ordered-ascending.txt.csv, 0.001336,1000,999
data-set/1000-numbers-69-ordered-descending.txt.csv, 0.003606,1000,499488
data-set/1000-numbers-69-unordered.txt.csv, 0.002406,1000,249898
data-set/1000-numbers-7-ordered-ascending.txt.csv, 0.001362,1000,999
data-set/1000-numbers-7-ordered-descending.txt.csv, 0.004288,1000,499484
data-set/1000-numbers-7-unordered.txt.csv, 0.002397,1000,245931
data-set/1000-numbers-70-ordered-ascending.txt.csv, 0.001327,1000,999
data-set/1000-numbers-70-ordered-descending.txt.csv, 0.003596,1000,499482
data-set/1000-numbers-70-unordered.txt.csv, 0.003233,1000,249612
data-set/1000-numbers-71-ordered-ascending.txt.csv, 0.001129,1000,999
data-set/1000-numbers-71-ordered-descending.txt.csv, 0.003325,1000,499482
data-set/1000-numbers-71-unordered.txt.csv, 0.002653,1000,250463
data-set/1000-numbers-72-ordered-ascending.txt.csv, 0.001243,1000,999
data-set/1000-numbers-72-ordered-descending.txt.csv, 0.002819,1000,499481
data-set/1000-numbers-72-unordered.txt.csv, 0.002305,1000,245497
data-set/1000-numbers-73-ordered-ascending.txt.csv, 0.001409,1000,999
data-set/1000-numbers-73-ordered-descending.txt.csv, 0.003650,1000,499486
data-set/1000-numbers-73-unordered.txt.csv, 0.002881,1000,248981
data-set/1000-numbers-74-ordered-ascending.txt.csv, 0.001330,1000,999
data-set/1000-numbers-74-ordered-descending.txt.csv, 0.003805,1000,499482
data-set/1000-numbers-74-unordered.txt.csv, 0.002318,1000,255802
data-set/1000-numbers-75-ordered-ascending.txt.csv, 0.001316,1000,999
data-set/1000-numbers-75-ordered-descending.txt.csv, 0.004139,1000,499491
data-set/1000-numbers-75-unordered.txt.csv, 0.002856,1000,249618
data-set/1000-numbers-76-ordered-ascending.txt.csv, 0.001305,1000,999
data-set/1000-numbers-76-ordered-descending.txt.csv, 0.003864,1000,499487
data-set/1000-numbers-76-unordered.txt.csv, 0.002631,1000,255377
data-set/1000-numbers-77-ordered-ascending.txt.csv, 0.001254,1000,999
data-set/1000-numbers-77-ordered-descending.txt.csv, 0.004135,1000,499481
data-set/1000-numbers-77-unordered.txt.csv, 0.002514,1000,252452
data-set/1000-numbers-78-ordered-ascending.txt.csv, 0.001372,1000,999
data-set/1000-numbers-78-ordered-descending.txt.csv, 0.004626,1000,499484
data-set/1000-numbers-78-unordered.txt.csv, 0.002907,1000,252007
data-set/1000-numbers-79-ordered-ascending.txt.csv, 0.001129,1000,999
data-set/1000-numbers-79-ordered-descending.txt.csv, 0.004023,1000,499489
data-set/1000-numbers-79-unordered.txt.csv, 0.002502,1000,259117
data-set/1000-numbers-8-ordered-ascending.txt.csv, 0.001050,1000,999
data-set/1000-numbers-8-ordered-descending.txt.csv, 0.003322,1000,499483
data-set/1000-numbers-8-unordered.txt.csv, 0.002888,1000,248678
data-set/1000-numbers-80-ordered-ascending.txt.csv, 0.001114,1000,999
data-set/1000-numbers-80-ordered-descending.txt.csv, 0.003822,1000,499485
data-set/1000-numbers-80-unordered.txt.csv, 0.002787,1000,244068
data-set/1000-numbers-81-ordered-ascending.txt.csv, 0.001248,1000,999
data-set/1000-numbers-81-ordered-descending.txt.csv, 0.003064,1000,499487
data-set/1000-numbers-81-unordered.txt.csv, 0.002745,1000,245792
data-set/1000-numbers-82-ordered-ascending.txt.csv, 0.001561,1000,999
data-set/1000-numbers-82-ordered-descending.txt.csv, 0.004018,1000,499491
data-set/1000-numbers-82-unordered.txt.csv, 0.002952,1000,248289
data-set/1000-numbers-83-ordered-ascending.txt.csv, 0.001289,1000,999
data-set/1000-numbers-83-ordered-descending.txt.csv, 0.003937,1000,499486
data-set/1000-numbers-83-unordered.txt.csv, 0.002971,1000,245449
data-set/1000-numbers-84-ordered-ascending.txt.csv, 0.001355,1000,999
data-set/1000-numbers-84-ordered-descending.txt.csv, 0.003972,1000,499487
data-set/1000-numbers-84-unordered.txt.csv, 0.002923,1000,252409
data-set/1000-numbers-85-ordered-ascending.txt.csv, 0.001379,1000,999
data-set/1000-numbers-85-ordered-descending.txt.csv, 0.003469,1000,499483
data-set/1000-numbers-85-unordered.txt.csv, 0.002546,1000,253022
data-set/1000-numbers-86-ordered-ascending.txt.csv, 0.001313,1000,999
data-set/1000-numbers-86-ordered-descending.txt.csv, 0.004197,1000,499480
data-set/1000-numbers-86-unordered.txt.csv, 0.002957,1000,245649
data-set/1000-numbers-87-ordered-ascending.txt.csv, 0.001357,1000,999
data-set/1000-numbers-87-ordered-descending.txt.csv, 0.003988,1000,499478
data-set/1000-numbers-87-unordered.txt.csv, 0.002540,1000,254451
data-set/1000-numbers-88-ordered-ascending.txt.csv, 0.001351,1000,999
data-set/1000-numbers-88-ordered-descending.txt.csv, 0.004114,1000,499486
data-set/1000-numbers-88-unordered.txt.csv, 0.002520,1000,251458
data-set/1000-numbers-89-ordered-ascending.txt.csv, 0.001351,1000,999
data-set/1000-numbers-89-ordered-descending.txt.csv, 0.003710,1000,499485
data-set/1000-numbers-89-unordered.txt.csv, 0.002601,1000,255770
data-set/1000-numbers-9-ordered-ascending.txt.csv, 0.001403,1000,999
data-set/1000-numbers-9-ordered-descending.txt.csv, 0.003772,1000,499479
data-set/1000-numbers-9-unordered.txt.csv, 0.003060,1000,249017
data-set/1000-numbers-90-ordered-ascending.txt.csv, 0.001295,1000,998
data-set/1000-numbers-90-ordered-descending.txt.csv, 0.003665,1000,499489
data-set/1000-numbers-90-unordered.txt.csv, 0.002689,1000,250482
data-set/1000-numbers-91-ordered-ascending.txt.csv, 0.001427,1000,999
data-set/1000-numbers-91-ordered-descending.txt.csv, 0.003732,1000,499487
data-set/1000-numbers-91-unordered.txt.csv, 0.003222,1000,249389
data-set/1000-numbers-92-ordered-ascending.txt.csv, 0.001293,1000,999
data-set/1000-numbers-92-ordered-descending.txt.csv, 0.003748,1000,499481
data-set/1000-numbers-92-unordered.txt.csv, 0.003090,1000,253237
data-set/1000-numbers-93-ordered-ascending.txt.csv, 0.001324,1000,999
data-set/1000-numbers-93-ordered-descending.txt.csv, 0.003856,1000,499493
data-set/1000-numbers-93-unordered.txt.csv, 0.003056,1000,250813
data-set/1000-numbers-94-ordered-ascending.txt.csv, 0.001315,1000,999
data-set/1000-numbers-94-ordered-descending.txt.csv, 0.003945,1000,499491
data-set/1000-numbers-94-unordered.txt.csv, 0.002919,1000,253179
data-set/1000-numbers-95-ordered-ascending.txt.csv, 0.001371,1000,999
data-set/1000-numbers-95-ordered-descending.txt.csv, 0.003880,1000,499486
data-set/1000-numbers-95-unordered.txt.csv, 0.003225,1000,249057
data-set/1000-numbers-96-ordered-ascending.txt.csv, 0.001292,1000,999
data-set/1000-numbers-96-ordered-descending.txt.csv, 0.003895,1000,499490
data-set/1000-numbers-96-unordered.txt.csv, 0.003045,1000,249040
data-set/1000-numbers-97-ordered-ascending.txt.csv, 0.001272,1000,999
data-set/1000-numbers-97-ordered-descending.txt.csv, 0.003763,1000,499491
data-set/1000-numbers-97-unordered.txt.csv, 0.002907,1000,246780
data-set/1000-numbers-98-ordered-ascending.txt.csv, 0.001187,1000,999
data-set/1000-numbers-98-ordered-descending.txt.csv, 0.002990,1000,499486
data-set/1000-numbers-98-unordered.txt.csv, 0.002965,1000,240436
data-set/1000-numbers-99-ordered-ascending.txt.csv, 0.001118,1000,999
data-set/1000-numbers-99-ordered-descending.txt.csv, 0.002912,1000,499483
data-set/1000-numbers-99-unordered.txt.csv, 0.003301,1000,246118
data-set/10000-numbers-0-ordered-ascending.txt.csv, 0.164456,10000,9999
data-set/10000-numbers-0-ordered-descending.txt.csv, 0.438373,10000,49993433
data-set/10000-numbers-0-unordered.txt.csv, 0.405694,10000,24994472
data-set/10000-numbers-1-ordered-ascending.txt.csv, 0.137246,10000,9999
data-set/10000-numbers-1-ordered-descending.txt.csv, 0.439776,10000,49993444
data-set/10000-numbers-1-unordered.txt.csv, 0.445867,10000,25009384
data-set/10000-numbers-10-ordered-ascending.txt.csv, 0.155987,10000,9998
data-set/10000-numbers-10-ordered-descending.txt.csv, 0.466848,10000,49993481
data-set/10000-numbers-10-unordered.txt.csv, 0.440339,10000,24893117
data-set/10000-numbers-11-ordered-ascending.txt.csv, 0.142914,10000,9999
data-set/10000-numbers-11-ordered-descending.txt.csv, 0.402856,10000,49993452
data-set/10000-numbers-11-unordered.txt.csv, 0.439061,10000,24976317
data-set/10000-numbers-12-ordered-ascending.txt.csv, 0.152859,10000,9999
data-set/10000-numbers-12-ordered-descending.txt.csv, 0.389463,10000,49993545
data-set/10000-numbers-12-unordered.txt.csv, 0.429586,10000,25344129
data-set/10000-numbers-13-ordered-ascending.txt.csv, 0.143447,10000,9999
data-set/10000-numbers-13-ordered-descending.txt.csv, 0.433862,10000,49993506
data-set/10000-numbers-13-unordered.txt.csv, 0.407388,10000,25178423
data-set/10000-numbers-14-ordered-ascending.txt.csv, 0.149301,10000,9998
data-set/10000-numbers-14-ordered-descending.txt.csv, 0.429899,10000,49993463
data-set/10000-numbers-14-unordered.txt.csv, 0.455939,10000,24917869
data-set/10000-numbers-15-ordered-ascending.txt.csv, 0.156407,10000,9999
data-set/10000-numbers-15-ordered-descending.txt.csv, 0.439129,10000,49993523
data-set/10000-numbers-15-unordered.txt.csv, 0.419815,10000,25019998
data-set/10000-numbers-16-ordered-ascending.txt.csv, 0.143197,10000,9998
data-set/10000-numbers-16-ordered-descending.txt.csv, 0.405752,10000,49993476
data-set/10000-numbers-16-unordered.txt.csv, 0.426313,10000,24797781
data-set/10000-numbers-17-ordered-ascending.txt.csv, 0.140491,10000,9999
data-set/10000-numbers-17-ordered-descending.txt.csv, 0.390712,10000,49993398
data-set/10000-numbers-17-unordered.txt.csv, 0.399562,10000,25227347
data-set/10000-numbers-18-ordered-ascending.txt.csv, 0.137211,10000,9999
data-set/10000-numbers-18-ordered-descending.txt.csv, 0.442261,10000,49993601
data-set/10000-numbers-18-unordered.txt.csv, 0.421003,10000,24813134
data-set/10000-numbers-19-ordered-ascending.txt.csv, 0.161336,10000,9999
data-set/10000-numbers-19-ordered-descending.txt.csv, 0.434894,10000,49993544
data-set/10000-numbers-19-unordered.txt.csv, 0.455928,10000,24967395
data-set/10000-numbers-2-ordered-ascending.txt.csv, 0.165216,10000,9999
data-set/10000-numbers-2-ordered-descending.txt.csv, 0.447726,10000,49993464
data-set/10000-numbers-2-unordered.txt.csv, 0.481731,10000,25041332
data-set/10000-numbers-20-ordered-ascending.txt.csv, 0.176145,10000,9999
data-set/10000-numbers-20-ordered-descending.txt.csv, 0.494890,10000,49993440
data-set/10000-numbers-20-unordered.txt.csv, 0.447279,10000,24890619
data-set/10000-numbers-21-ordered-ascending.txt.csv, 0.120020,10000,9999
data-set/10000-numbers-21-ordered-descending.txt.csv, 0.301495,10000,49993431
data-set/10000-numbers-21-unordered.txt.csv, 0.354764,10000,25037023
data-set/10000-numbers-22-ordered-ascending.txt.csv, 0.128738,10000,9999
data-set/10000-numbers-22-ordered-descending.txt.csv, 0.329526,10000,49993478
data-set/10000-numbers-22-unordered.txt.csv, 0.322561,10000,25473911
data-set/10000-numbers-23-ordered-ascending.txt.csv, 0.122209,10000,9999
data-set/10000-numbers-23-ordered-descending.txt.csv, 0.355681,10000,49993499
data-set/10000-numbers-23-unordered.txt.csv, 0.391930,10000,24959698
data-set/10000-numbers-24-ordered-ascending.txt.csv, 0.134997,10000,9997
data-set/10000-numbers-24-ordered-descending.txt.csv, 0.353145,10000,49993482
data-set/10000-numbers-24-unordered.txt.csv, 0.429466,10000,25222188
data-set/10000-numbers-25-ordered-ascending.txt.csv, 0.116786,10000,9997
data-set/10000-numbers-25-ordered-descending.txt.csv, 0.298067,10000,49993444
data-set/10000-numbers-25-unordered.txt.csv, 0.319526,10000,24837016
data-set/10000-numbers-26-ordered-ascending.txt.csv, 0.107231,10000,9999
data-set/10000-numbers-26-ordered-descending.txt.csv, 0.313256,10000,49993497
data-set/10000-numbers-26-unordered.txt.csv, 0.321219,10000,25102970
data-set/10000-numbers-27-ordered-ascending.txt.csv, 0.127365,10000,9998
data-set/10000-numbers-27-ordered-descending.txt.csv, 0.291990,10000,49993412
data-set/10000-numbers-27-unordered.txt.csv, 0.353495,10000,24922544
data-set/10000-numbers-28-ordered-ascending.txt.csv, 0.116877,10000,9998
data-set/10000-numbers-28-ordered-descending.txt.csv, 0.320730,10000,49993464
data-set/10000-numbers-28-unordered.txt.csv, 0.344322,10000,25319477
data-set/10000-numbers-29-ordered-ascending.txt.csv, 0.150530,10000,9998
data-set/10000-numbers-29-ordered-descending.txt.csv, 0.323038,10000,49993509
data-set/10000-numbers-29-unordered.txt.csv, 0.344385,10000,25107908
data-set/10000-numbers-3-ordered-ascending.txt.csv, 0.131146,10000,9999
data-set/10000-numbers-3-ordered-descending.txt.csv, 0.360179,10000,49993466
data-set/10000-numbers-3-unordered.txt.csv, 0.348088,10000,25211956
data-set/10000-numbers-30-ordered-ascending.txt.csv, 0.108442,10000,9999
data-set/10000-numbers-30-ordered-descending.txt.csv, 0.312964,10000,49993450
data-set/10000-numbers-30-unordered.txt.csv, 0.313078,10000,25138281
data-set/10000-numbers-31-ordered-ascending.txt.csv, 0.106875,10000,9998
data-set/10000-numbers-31-ordered-descending.txt.csv, 0.279235,10000,49993474
data-set/10000-numbers-31-unordered.txt.csv, 0.321740,10000,25298224
data-set/10000-numbers-32-ordered-ascending.txt.csv, 0.103678,10000,9999
data-set/10000-numbers-32-ordered-descending.txt.csv, 0.292273,10000,49993515
data-set/10000-numbers-32-unordered.txt.csv, 0.307841,10000,25129022
data-set/10000-numbers-33-ordered-ascending.txt.csv, 0.110411,10000,9998
data-set/10000-numbers-33-ordered-descending.txt.csv, 0.281788,10000,49993456
data-set/10000-numbers-33-unordered.txt.csv, 0.320121,10000,24900133
data-set/10000-numbers-34-ordered-ascending.txt.csv, 0.106022,10000,9999
data-set/10000-numbers-34-ordered-descending.txt.csv, 0.318072,10000,49993443
data-set/10000-numbers-34-unordered.txt.csv, 0.345206,10000,24905683
data-set/10000-numbers-35-ordered-ascending.txt.csv, 0.116068,10000,9999
data-set/10000-numbers-35-ordered-descending.txt.csv, 0.292141,10000,49993517
data-set/10000-numbers-35-unordered.txt.csv, 0.334553,10000,25085854
data-set/10000-numbers-36-ordered-ascending.txt.csv, 0.107097,10000,9999
data-set/10000-numbers-36-ordered-descending.txt.csv, 0.303171,10000,49993527
data-set/10000-numbers-36-unordered.txt.csv, 0.305333,10000,24932187
data-set/10000-numbers-37-ordered-ascending.txt.csv, 0.104716,10000,9999
data-set/10000-numbers-37-ordered-descending.txt.csv, 0.279442,10000,49993507
data-set/10000-numbers-37-unordered.txt.csv, 0.313918,10000,24955600
data-set/10000-numbers-38-ordered-ascending.txt.csv, 0.101474,10000,9999
data-set/10000-numbers-38-ordered-descending.txt.csv, 0.286509,10000,49993498
data-set/10000-numbers-38-unordered.txt.csv, 0.302504,10000,25308180
data-set/10000-numbers-39-ordered-ascending.txt.csv, 0.117271,10000,9999
data-set/10000-numbers-39-ordered-descending.txt.csv, 0.271689,10000,49993490
data-set/10000-numbers-39-unordered.txt.csv, 0.319624,10000,25036479
data-set/10000-numbers-4-ordered-ascending.txt.csv, 0.109242,10000,9999
data-set/10000-numbers-4-ordered-descending.txt.csv, 0.312230,10000,49993461
data-set/10000-numbers-4-unordered.txt.csv, 0.325199,10000,24888694
data-set/10000-numbers-40-ordered-ascending.txt.csv, 0.144781,10000,9999
data-set/10000-numbers-40-ordered-descending.txt.csv, 0.377052,10000,49993402
data-set/10000-numbers-40-unordered.txt.csv, 0.366719,10000,25091198
data-set/10000-numbers-41-ordered-ascending.txt.csv, 0.116224,10000,9997
data-set/10000-numbers-41-ordered-descending.txt.csv, 0.348682,10000,49993505
data-set/10000-numbers-41-unordered.txt.csv, 0.356678,10000,25088338
data-set/10000-numbers-42-ordered-ascending.txt.csv, 0.116105,10000,9999
data-set/10000-numbers-42-ordered-descending.txt.csv, 0.313770,10000,49993472
data-set/10000-numbers-42-unordered.txt.csv, 0.324122,10000,24979780
data-set/10000-numbers-43-ordered-ascending.txt.csv, 0.111947,10000,9999
data-set/10000-numbers-43-ordered-descending.txt.csv, 0.292808,10000,49993526
data-set/10000-numbers-43-unordered.txt.csv, 0.337746,10000,25028953
data-set/10000-numbers-44-ordered-ascending.txt.csv, 0.110591,10000,9999
data-set/10000-numbers-44-ordered-descending.txt.csv, 0.310531,10000,49993500
data-set/10000-numbers-44-unordered.txt.csv, 0.325029,10000,25180142
data-set/10000-numbers-45-ordered-ascending.txt.csv, 0.105460,10000,9999
data-set/10000-numbers-45-ordered-descending.txt.csv, 0.283810,10000,49993505
data-set/10000-numbers-45-unordered.txt.csv, 0.336344,10000,25161980
data-set/10000-numbers-46-ordered-ascending.txt.csv, 0.111588,10000,9999
data-set/10000-numbers-46-ordered-descending.txt.csv, 0.314252,10000,49993440
data-set/10000-numbers-46-unordered.txt.csv, 0.323852,10000,24985481
data-set/10000-numbers-47-ordered-ascending.txt.csv, 0.107133,10000,9999
data-set/10000-numbers-47-ordered-descending.txt.csv, 0.305742,10000,49993405
data-set/10000-numbers-47-unordered.txt.csv, 0.333195,10000,24669813
data-set/10000-numbers-48-ordered-ascending.txt.csv, 0.107474,10000,9998
data-set/10000-numbers-48-ordered-descending.txt.csv, 0.311793,10000,49993467
data-set/10000-numbers-48-unordered.txt.csv, 0.319465,10000,24848278
data-set/10000-numbers-49-ordered-ascending.txt.csv, 0.105774,10000,9998
data-set/10000-numbers-49-ordered-descending.txt.csv, 0.295492,10000,49993457
data-set/10000-numbers-49-unordered.txt.csv, 0.346566,10000,24962854
data-set/10000-numbers-5-ordered-ascending.txt.csv, 0.111894,10000,9999
data-set/10000-numbers-5-ordered-descending.txt.csv, 0.404157,10000,49993443
data-set/10000-numbers-5-unordered.txt.csv, 0.345666,10000,24923315
data-set/10000-numbers-50-ordered-ascending.txt.csv, 0.106657,10000,9999
data-set/10000-numbers-50-ordered-descending.txt.csv, 0.300748,10000,49993450
data-set/10000-numbers-50-unordered.txt.csv, 0.324762,10000,25198160
data-set/10000-numbers-51-ordered-ascending.txt.csv, 0.132841,10000,9999
data-set/10000-numbers-51-ordered-descending.txt.csv, 0.354822,10000,49993526
data-set/10000-numbers-51-unordered.txt.csv, 0.391967,10000,25074647
data-set/10000-numbers-52-ordered-ascending.txt.csv, 0.136640,10000,9999
data-set/10000-numbers-52-ordered-descending.txt.csv, 0.320729,10000,49993416
data-set/10000-numbers-52-unordered.txt.csv, 0.420551,10000,25122179
data-set/10000-numbers-53-ordered-ascending.txt.csv, 0.151665,10000,9999
data-set/10000-numbers-53-ordered-descending.txt.csv, 0.314304,10000,49993487
data-set/10000-numbers-53-unordered.txt.csv, 0.374132,10000,24994416
data-set/10000-numbers-54-ordered-ascending.txt.csv, 0.124508,10000,9999
data-set/10000-numbers-54-ordered-descending.txt.csv, 0.384644,10000,49993497
data-set/10000-numbers-54-unordered.txt.csv, 0.335721,10000,25035274
data-set/10000-numbers-55-ordered-ascending.txt.csv, 0.109209,10000,9999
data-set/10000-numbers-55-ordered-descending.txt.csv, 0.293338,10000,49993549
data-set/10000-numbers-55-unordered.txt.csv, 0.316936,10000,25126027
data-set/10000-numbers-56-ordered-ascending.txt.csv, 0.126924,10000,9999
data-set/10000-numbers-56-ordered-descending.txt.csv, 0.343559,10000,49993415
data-set/10000-numbers-56-unordered.txt.csv, 0.338613,10000,25031172
data-set/10000-numbers-57-ordered-ascending.txt.csv, 0.118456,10000,9999
data-set/10000-numbers-57-ordered-descending.txt.csv, 0.335947,10000,49993482
data-set/10000-numbers-57-unordered.txt.csv, 0.352342,10000,24702834
data-set/10000-numbers-58-ordered-ascending.txt.csv, 0.116767,10000,9999
